"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"137",-1,-1,0,2,-1,1,0,2,3,-1,-2,1,-1,1,-1,2,-1,-1,-1,-1,0,1,3,2,2,1,2,1,1,2,1,1,1,2,2,1,0,2,2,1
"138",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"139",2,1,2,3,1,1,3,2,3,-3,0,-2,-1,-2,0,-2,-3,-2,-3,-2,-1,1,1,3,-1,1,2,2,2,1,-3,0,2,2,2,2,2,3,2,3
"140",2,2,3,3,1,3,3,3,3,-1,1,2,1,0,0,2,0,1,-1,0,0,2,3,1,1,3,2,2,2,2,1,2,2,2,1,2,3,3,2,3
"141",-3,-2,-3,-2,-3,1,-3,-3,3,3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"142",3,0,3,0,0,3,3,0,0,-3,3,-3,0,-3,0,3,-3,3,-3,-3,3,3,-3,3,3,3,3,3,-3,3,-3,3,3,3,3,3,3,3,0,-3
"143",-3,-3,-3,-3,-3,-2,-3,-1,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,0,-1,-3,-2,-2,-3,-3,1,-3,-3
"144",2,0,0,3,2,0,1,2,3,-3,0,-3,-3,-2,-2,-2,-3,-3,-3,-3,-3,0,-2,-2,0,0,0,-2,1,0,0,-1,0,0,-1,0,1,3,2,3
"145",-3,-2,2,0,0,3,3,3,3,3,-1,-3,0,-2,3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"146",-1,2,0,3,-2,-2,0,2,3,-3,1,0,-1,-1,0,-1,-2,-1,-2,-2,-2,-1,3,0,-1,1,-2,1,-2,-1,0,1,1,2,-1,2,0,3,2,2
"147",-3,-3,-3,-3,-3,-3,-3,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"148",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3
"149",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"150",3,2,3,3,3,2,3,2,3,-2,3,-2,1,1,1,1,2,1,-3,-2,0,3,3,3,3,2,3,1,3,3,2,2,3,2,1,2,3,3,3,3
"151",3,1,1,3,3,3,2,3,3,-2,3,3,3,1,3,3,1,3,-1,-1,0,3,3,3,2,3,3,-2,3,3,3,3,3,3,3,3,3,3,3,3
"152",-3,-2,-3,-1,-2,-1,-3,-2,-3,-3,-2,-2,-3,-2,-3,-3,-3,-2,-2,-3,-2,-2,-3,-3,-3,-3,-2,-3,-2,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3
"153",2,0,0,1,2,0,2,3,2,-2,-1,-1,-2,-1,-2,-1,-2,-2,-3,-3,-3,2,-3,1,-2,-2,1,0,0,2,2,-1,1,0,1,1,3,3,3,2
"154",3,3,2,3,3,3,3,3,3,-2,0,3,0,1,3,0,3,-1,-1,-1,-2,3,3,1,0,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3
"155",0,1,0,2,-2,1,1,0,1,-3,-1,-2,-1,1,-1,-2,-2,-1,-2,-1,-2,1,3,0,-2,0,0,2,-2,1,-3,1,-1,1,1,0,1,1,2,2
"156",-2,2,0,3,2,0,1,3,3,-2,0,0,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,3,0,0,-1,0,1,1,-2,3,1,0,1,0,3,1,3,3,3
"157",-1,-2,0,1,-1,0,-1,1,0,-2,-3,-2,-2,-3,-2,-3,-3,-3,-3,-3,-3,0,0,-1,-2,-1,-3,-3,-3,-2,-3,-2,-3,-2,-3,-1,-1,1,-1,-1
"158",2,2,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,3,3,2,3,3,2,3,2,3,3,2,3,2,3,2,2,3,2,3
"159",-2,-1,-3,-3,-3,1,-3,0,1,-3,-3,2,-2,-3,-3,-1,-3,-2,-3,-3,1,-1,0,0,1,2,-2,-3,-3,-3,-2,-1,-1,-2,1,-3,1,0,-2,2
"160",0,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-3
"161",-3,1,0,2,2,2,0,2,3,3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"162",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1
"163",-3,-3,-2,-2,-3,-3,-3,1,0,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,2,-2,-3,-1,-3,-3,-3,1,-2,0,-2,-1,-2,-2,2,2,3
"164",0,0,0,0,0,3,2,0,3,3,-2,-3,0,-3,-2,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"165",-1,3,1,3,2,2,2,2,3,-1,1,1,-1,-1,1,1,0,-1,2,3,-1,0,2,0,1,2,2,-2,2,1,3,3,3,3,3,3,3,3,3,3
"166",0,0,0,0,-3,0,1,3,3,3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"167",-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"168",1,2,2,3,1,-2,1,3,3,-2,-3,-2,-1,-2,-2,-1,-2,-3,-2,-2,-3,1,3,-3,-2,0,3,-2,2,2,1,-2,-1,2,1,2,3,3,2,3
"169",-2,-3,-2,0,-3,-2,0,1,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-2,0,-3,-3,-3,-3,-3,-3,0,3,1,-2
"170",0,0,0,-1,1,0,-1,3,0,1,1,0,0,0,0,-1,0,0,-2,-2,0,0,-2,0,0,1,0,0,0,-1,1,-1,1,-1,1,0,-1,-2,1,0
"171",1,1,2,0,0,2,2,2,2,1,0,1,0,-1,-1,0,-1,0,-2,-1,-1,-2,0,1,1,1,0,-2,0,0,0,0,1,0,0,0,2,3,1,2
"172",-2,3,3,3,0,1,0,3,3,-3,-1,1,-2,1,2,-1,1,2,0,0,-3,2,3,0,0,1,3,3,2,-1,-1,3,2,1,1,1,2,3,2,3
"173",0,1,2,0,2,0,0,1,3,-1,1,-2,1,0,-1,-1,-1,2,-1,-1,0,0,1,-2,1,0,0,0,2,0,2,1,1,0,2,0,-1,3,1,1
"174",1,2,-3,3,1,3,3,2,3,-3,-1,3,-2,-2,1,0,1,-3,-1,1,-3,0,2,1,2,2,2,2,3,2,-3,1,3,3,2,3,3,3,3,3
"175",3,2,2,1,0,2,2,2,2,2,1,2,1,2,-1,0,0,-1,-1,-1,-1,0,2,0,0,2,1,1,1,2,2,1,2,2,2,2,2,3,2,3
"176",0,0,0,1,2,0,0,1,0,0,1,1,0,2,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,-1,1,1,2,-1,1,0,0,0,-1,2
"177",1,2,3,-1,-2,-2,2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-1,-3,2,3,-3,-2,-3,2,2,2,3,-1,2,2,1,2
"178",-3,3,-3,3,-1,-2,-1,-3,2,2,0,-3,-2,-3,-3,2,-3,-3,-3,-3,-3,-3,0,2,2,3,3,3,0,2,-1,3,3,3,2,3,-2,3,2,3
"179",-3,2,3,3,3,2,1,3,3,-3,-2,-3,-2,-3,-2,-3,-3,-3,-3,-3,-3,3,3,0,0,1,-2,-3,-3,-1,3,-2,2,-2,3,3,3,3,3,3
"180",-2,1,-1,1,-3,0,-1,1,2,-3,-3,0,-2,-3,-3,-3,-3,-2,-3,-3,-3,1,1,-1,-1,-2,-1,-1,0,0,1,1,0,0,0,0,0,3,0,1
"181",0,-2,-1,2,1,-1,1,2,3,-3,-1,-2,-3,-2,-2,-2,-2,-2,-3,-2,-2,-2,2,0,1,-1,2,-2,-2,1,-1,-1,0,-1,1,2,2,3,2,2
"182",2,-2,0,3,1,-1,1,0,3,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,-2,-3,-1,-1,-1,1,-3,-2,-1,0,-2,-3,-3,1,-3,0,-1,3,3,-1,2
"183",-1,2,3,2,1,2,2,2,2,1,0,1,0,0,0,0,-1,1,1,1,-1,0,2,1,2,3,0,1,2,1,1,1,1,1,1,3,1,3,1,3
"184",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"185",2,3,3,3,3,3,3,3,3,-2,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"186",-3,-3,-2,-3,-3,-2,-1,-3,0,-2,-2,-3,-2,-2,-1,-3,-2,-3,-3,-2,1,-3,-2,-3,-2,-1,-2,-3,-3,-2,-3,-3,0,-3,0,-3,-3,-1,-1,-2
"187",-3,-2,-3,-3,-3,-1,-3,1,1,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,1,-3,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"188",-3,-1,-3,3,1,-3,-1,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,3,-3,-1,0,3,3,-2,2,3,3,3,3,3,3,3,3,3,3
"189",-3,-3,-3,-3,3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-3,-3,3,-3,-3,-3,-3,-3,3,-3,-3,-3,2,3,-3,-3
"190",-1,-1,1,-1,0,2,-1,0,0,-2,0,0,-2,0,0,0,-2,-1,-1,-1,-2,-1,3,1,1,1,0,2,2,2,1,2,1,2,2,0,1,3,2,3
"191",0,3,3,3,0,1,2,2,3,-3,0,3,1,2,0,1,2,0,-2,0,0,3,1,0,0,1,3,0,-1,3,3,3,3,0,3,3,3,3,3,3
"192",-3,2,-3,-3,-3,-1,-1,-1,-1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3
"193",3,2,3,3,3,2,2,3,3,-1,2,2,-1,1,0,1,2,-1,-2,-3,-1,3,3,3,1,3,3,1,2,2,3,2,3,2,2,3,3,3,3,3
"194",0,2,1,3,3,1,2,3,2,-3,1,-1,1,0,0,0,-2,1,-1,-1,-1,0,2,0,3,3,1,0,2,-1,2,2,1,1,2,3,1,3,3,3
"195",1,-1,-1,-1,-1,1,2,-2,-1,-2,1,2,3,2,1,2,0,2,-1,-1,2,2,1,2,2,2,2,1,2,2,2,2,2,3,2,1,2,3,2,-1
"196",1,1,2,2,0,1,1,1,2,0,0,-1,0,0,0,0,0,1,-1,0,-1,0,2,1,2,0,2,1,0,1,2,2,1,1,-1,0,2,2,2,2
"197",1,1,-1,1,-2,1,1,-1,2,-3,0,-3,-1,-1,0,1,1,1,1,-2,-1,0,1,1,3,3,0,1,2,0,3,3,2,3,3,3,3,3,3,3
"198",-1,-2,-1,-1,0,-1,0,0,1,-3,-3,-2,-2,-2,-3,-2,-2,-3,-2,-3,-3,-2,0,-2,-2,-2,-2,-3,-1,-2,-2,-2,-1,-2,-2,-1,0,1,1,0
"199",2,2,2,0,1,2,2,1,-1,0,0,2,1,0,1,2,1,-1,2,2,2,2,-2,2,2,2,2,2,2,3,2,2,1,2,2,1,2,2,2,2
"200",-2,1,-1,2,-1,-1,-1,1,0,-3,-3,-1,-2,-1,0,-1,-2,-2,-1,-2,-2,2,-1,-2,0,-1,1,0,1,2,1,2,2,2,0,1,3,0,0,2
"201",-3,0,0,3,0,-1,-1,2,2,-3,0,0,-2,-3,-1,-2,-3,-3,-3,-3,-3,-2,1,-1,-1,-2,0,-1,0,-1,2,0,0,0,0,-1,1,2,2,2
"202",3,3,3,3,3,3,3,3,3,-3,3,3,3,0,3,3,-3,3,-3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"203",1,2,-3,3,-1,0,3,-2,3,-3,-2,0,-2,-2,1,-2,-2,-2,-1,-1,-1,-1,-1,-3,-2,-1,0,2,2,-1,-2,2,2,2,1,1,-2,3,1,3
"204",-2,3,3,3,3,3,3,3,3,-2,2,2,-1,1,-1,-1,-1,-2,-1,-2,-2,3,3,3,0,0,3,1,3,3,3,2,3,1,3,3,3,3,3,3
"205",0,2,3,3,0,0,0,3,3,-3,0,-1,0,-2,0,-3,-3,0,-3,-3,-3,0,3,0,-1,0,0,-1,0,3,0,3,3,1,3,3,3,3,3,3
"206",3,1,1,1,1,2,-3,1,1,0,3,-2,1,1,0,0,-1,1,0,1,1,0,-2,2,1,2,1,3,0,1,0,1,2,1,1,2,-3,1,0,1
"207",2,2,2,2,2,2,2,2,2,2,1,-2,2,2,1,-1,-2,2,-2,0,1,2,1,-2,2,2,1,-1,-2,-1,-2,-2,-1,0,-1,-1,-2,-1,0,-2
"208",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"209",1,1,-1,2,0,1,0,0,1,1,2,0,1,1,0,0,1,0,2,1,1,0,0,1,0,1,0,1,1,1,0,0,1,2,1,1,0,2,0,1
"210",-3,-3,-3,2,-3,-3,0,3,-3,3,0,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3
"211",-3,-2,-3,-3,-3,-3,-3,0,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-3,-3,-2,-2,-3,-3,-3,-3,-3,-2,-3,-2,-3,-3,-1,-3,-3
"212",-3,3,2,3,-3,2,3,3,3,-3,2,2,-3,-3,2,2,-3,-3,-3,-3,-3,-3,3,2,3,3,-3,3,3,-3,3,3,3,3,3,3,3,3,3,3
"213",-3,-1,-3,-3,-3,0,-2,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-2,-3,-2,-1,-1,1,-1,-1,-3,0,-3,-1,-1
"214",-3,2,0,3,-3,2,2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,2,3,-1,3,3,3,0,1,0,0,0,1,3,3,3
"215",3,3,2,3,3,3,3,2,3,-3,0,-3,1,-1,-2,-3,-3,-3,-3,0,-3,0,3,0,3,3,3,3,3,3,-1,3,2,3,3,3,3,3,3,3
"216",-2,-2,-1,3,1,0,0,3,3,-3,2,-1,1,-2,-1,1,-3,-3,-3,-2,-3,2,2,2,3,1,1,1,2,1,2,3,2,1,2,3,3,3,3,3
"217",3,-2,2,0,3,2,3,3,3,-3,-1,-1,1,-3,-1,-3,-3,-3,-3,-3,-2,3,3,3,3,1,3,-1,2,2,-1,0,3,-1,-1,2,3,3,1,3
"218",-3,1,-3,3,-3,-2,0,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-2,2,-1,2,0,-3,-3,-3,-2,-1,1,2,2,0,3,3,3
"219",2,2,2,3,3,2,2,2,2,2,3,3,2,2,1,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3
"220",3,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,0,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3
"221",-3,2,-2,2,-1,-1,3,3,3,-3,-2,1,-2,-2,1,1,-2,-1,-1,-2,-3,-1,3,-2,-1,3,-1,0,1,-1,-1,1,1,1,2,1,3,3,3,3
"222",-2,-3,-3,-3,-3,-2,-2,0,-2,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"223",-3,3,3,3,-3,0,2,3,3,-3,3,-3,-3,-3,-1,0,-3,-3,-3,-3,-3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"224",-3,1,1,0,-2,-1,-1,0,0,1,1,2,-3,-2,-3,1,-2,-1,2,0,1,-1,2,1,0,2,2,0,-1,0,0,2,1,1,-1,2,2,3,2,3
"225",1,1,2,3,0,1,1,3,3,-3,1,-1,1,0,0,-1,0,-1,-1,0,-1,1,2,0,0,0,2,-1,1,2,0,1,1,1,0,1,1,3,1,3
"226",-3,-3,3,3,3,3,3,3,3,-3,3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,3,3,3,0,3,3,3,-3,3,3,-3,3,3,3,3,3,3,3,3
"227",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"228",1,1,-1,1,2,0,2,2,3,-1,1,0,-1,0,-2,-1,-1,-2,-1,-2,-1,2,1,1,-2,1,3,3,3,1,3,-1,0,2,2,3,3,3,3,2
"229",0,1,2,2,3,2,1,2,2,3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"230",3,2,3,3,3,3,3,3,3,-2,-3,-1,3,0,-1,-3,-2,-3,-3,-3,-2,3,3,3,3,3,3,0,3,3,3,3,3,1,2,3,3,3,3,3
"231",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"232",-3,-3,-3,3,0,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,3,3,2,3
"233",1,1,1,2,2,0,1,2,2,-1,1,0,0,1,2,-2,-2,-1,-1,-2,-2,2,0,1,1,0,1,1,0,-1,2,2,0,1,0,1,2,3,2,2
"234",3,2,3,3,3,1,3,3,3,-3,0,0,0,0,0,-3,-3,-3,-3,-3,-3,0,3,0,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,3
"235",0,-3,-1,-3,1,-3,-2,-1,-2,-2,1,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3
"236",1,3,0,2,-3,0,1,3,3,-3,1,-2,0,-3,-3,-3,-3,-3,-3,-3,-3,2,1,0,3,3,3,2,-1,2,2,2,3,3,3,2,3,3,3,3
"237",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
